env_steps,mean_reward,std_reward
19955712,15.162296513319015,1.8949512989610642
20054016,14.868277698159218,2.5990419199254395
20152320,15.535797681808472,1.2070654839313915
20250624,15.187350115776063,2.0553514309050738
20348928,15.463535957336425,1.188183888157723
20447232,15.418509323596954,1.776290623253243
20545536,15.620618777275086,1.612789632019646
20643840,15.559608235359192,1.7282982937050024
20742144,15.948071193695068,1.3203284632652976
20840448,16.012829427719115,1.158711347383576
20938752,15.539077223539353,1.8420591782233988
21037056,16.298111352920532,1.337303012176392
21135360,16.124033448696135,2.061130921310966
21233664,16.185329875946046,1.0975022000669565
21331968,16.056144285202027,1.2697063153662609
21430272,16.090354366302492,1.1501455215444703
21528576,16.315406708717347,1.4599103014799832
21626880,16.469505863189696,1.100434670158299
21725184,16.38719780921936,2.160918762200806
21823488,16.230481181144714,2.0090863000656634
21921792,16.462530241012573,1.0695764379848347
22020096,16.769506368637085,0.9992087546333948
22118400,16.345780858993532,2.2706665470197147
22216704,16.834694852828978,1.2715758677860223
22315008,16.89111371040344,1.1266948310455491
22413312,16.956234769821165,1.3371225238482243
22511616,16.996231069564818,1.1980517554046524
22609920,17.370913200378418,1.189365860785557
22708224,16.904779114723205,1.9342592764711921
22806528,16.81630959868431,2.453923966219578
22904832,17.154064846038818,1.1702835285154678
23003136,17.06738341204822,2.060534506903715
23101440,17.31993269443512,1.7747033989742829
23199744,17.235651154518127,1.837193011726235
23298048,17.22591811656952,1.5431062410891783
23396352,17.124245586395265,1.3119010945140634
23494656,17.47397397994995,1.1098175755888864
23592960,17.55802547454834,1.1599810254840905
23691264,17.253010778427125,1.6326141898752455
23789568,17.399376702308654,1.9072900627141007
23887872,17.502899208068847,1.3190772263750348
23986176,17.58344705581665,1.1065782607854246
24084480,17.38362859725952,2.1550209204258093
