env_steps,mean_reward,std_reward,success_rate
21921792,5.76630967579782,3.824890539479243,0.10982104390859604
22020096,6.157313464581966,4.40014019247485,0.1237180233001709
22118400,6.499377706795931,3.9910766816245515,0.12433990091085434
22216704,6.1633771228417755,4.23632545689905,0.12220685184001923
22315008,5.872508659288287,3.892319845401762,0.11515578627586365
22413312,5.390213617682457,4.169333882088909,0.11541680991649628
22511616,5.938570523411036,4.509958097137761,0.12652264535427094
22609920,5.522805471867323,4.298929322048659,0.11458297818899155
22708224,5.444828031100332,3.8645119546583873,0.11056244373321533
22806528,5.822667082250118,4.450407168444531,0.11947890371084213
22904832,5.124571119621396,4.357534677318123,0.11906576156616211
23003136,5.737351824976503,3.879847671904883,0.1231226921081543
23101440,5.810101776197553,4.543225409937657,0.12313877791166306
23199744,5.386324607655406,3.8404328285180287,0.11028169840574265
23298048,4.138996782978065,3.8018209681921493,0.11957098543643951
23396352,5.687420143932104,4.459677259680832,0.12435051053762436
23494656,4.977942161336541,3.644934759530587,0.11343693733215332
23592960,4.317837599217892,3.9484697354632643,0.0994301289319992
23691264,4.698976136103738,3.5312555402854207,0.12743286788463593
23789568,5.414610002674163,4.362678063161397,0.1192910298705101
23887872,4.811409686431289,4.027967550827302,0.12000153958797455
23986176,4.974055275991559,4.008996781404496,0.1072615385055542
24084480,4.7089386157691475,4.114800813866461,0.11137627065181732
24182784,4.843924779966474,4.041396412866651,0.1186879500746727
24281088,4.053869832083583,3.888062588662323,0.10321726649999619
24379392,3.8624264751002193,3.799870713630196,0.10856659710407257
24477696,4.347145701833069,3.8794557937950294,0.11040085554122925
24576000,3.386843317486346,3.2042236825419597,0.1078047975897789
24674304,4.083402422368526,3.8247756359681553,0.1203707754611969
24772608,4.219952901825309,3.7991890375114887,0.10991646349430084
24870912,3.8775737190246584,3.6904929132666155,0.10985679924488068
24969216,3.94953070868738,3.9059347487510325,0.1154923364520073
25067520,4.055741139389575,3.5911138676483314,0.12149309366941452
25165824,3.5282943131402136,3.6252734867554346,0.11547573655843735
25264128,3.988741776235402,3.7478647155082205,0.12456893920898438
25362432,3.6378979925904424,3.390308017016379,0.1121499091386795
25460736,3.70453599633649,3.4404627480581813,0.1068645715713501
25559040,3.5937628782726825,3.6045226295871324,0.11531930416822433
25657344,3.6653251761198042,3.4548673092286326,0.10992327332496643
25755648,3.461533721257001,3.628248695054764,0.11498694866895676
25853952,3.5239884198457,3.4533272135509128,0.11134490370750427
25952256,3.2538851661980153,3.1320036492677636,0.11062759160995483
26050560,3.3538527262583373,3.055871872844545,0.10362017154693604
26148864,3.3199479199200868,3.4807778988038605,0.11639907211065292
26247168,2.9864498692005874,2.8983293369912797,0.10648562759160995
26345472,3.068120632711798,3.1604407724783434,0.109226755797863
26443776,2.9549023962952194,2.914933933835447,0.10042311251163483
26542080,2.723776696883142,3.4335677242492437,0.10431893914937973
26640384,3.3583769365027547,3.371351036515631,0.110765241086483
26738688,2.9595810968801377,3.081817950559103,0.11222156137228012
26836992,2.791854372546077,2.5497361597218604,0.10052334517240524
26935296,3.041088741198182,3.223828208315191,0.11098577082157135
27033600,2.640921333655715,2.888512089863054,0.10289385169744492
27131904,2.854259252129123,2.7006373272901993,0.09790275990962982
27230208,3.108989418670535,3.09241842747522,0.1057017371058464
27328512,2.905457229465246,3.014559728495237,0.10882499068975449
27426816,2.685398313095793,3.3182860713277718,0.111214280128479
